id,type,lat,lon,name,amenity,shop,tourism,historic,craft,other_tags
3835317657,node,25.0583212,121.512394,New POI,,gift,,,,"{""wheelchair"": ""no""}"
3835318157,node,25.0561696,121.5110993,花生騷,,clothes,,,,"{""addr:city"": ""台北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:floor"": ""1"", ""addr:full"": ""台北市大同區民樂街22號1樓"", ""addr:housenumber"": ""22"", ""addr:postcode"": ""103"", ""addr:street"": ""民樂街"", ""wheelchair"": ""yes"", ""wheelchair:description"": ""店家前小台階，但不影響進出，空間寬敞，也可自行開拉門。0225595312""}"
3835324082,node,25.0548054,121.5100083,臺北迪化街郵局,post_office,confectionery;gift,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103210臺北市大同區迪化街一段38號"", ""addr:housenumber"": ""38"", ""addr:postcode"": ""103210"", ""addr:street"": ""迪化街一段"", ""alt_name"": ""中華郵政;郵局"", ""fax"": ""+886 2 2556 0833"", ""name:en"": ""Taipei Dihua St. Post Office"", ""name:zh"": ""臺北迪化街郵局"", ""note"": ""i could not find this POI. could you check?"", ""opening_hours"": ""Mo-Fr 08:30-17:30"", ""operator"": ""中華郵政"", ""operator:en"": ""Chunghwa Post"", ""operator:nan"": ""Tiong-hôa Iû-chèng"", ""operator:nan-Hant"": ""中華郵政"", ""operator:nan-Latn-pehoeji"": ""Tiong-hôa Iû-chèng"", ""operator:nan-Latn-tailo"": ""Tiong-huâ Iû-tsìng"", ""operator:wikidata"": ""Q709259"", ""operator:wikipedia"": ""zh:中華郵政"", ""operator:zh"": ""中華郵政"", ""phone"": ""+886 2 2556 0519;+886 2 2556 0631"", ""wheelchair"": ""yes;no;limited"", ""wheelchair:description"": ""完全無法進入，無障礙坡道，且有門檻檔著;進出入口有斜坡可以使用，二樓的部份僅有樓梯，無法前往""}"
3835331157,node,25.0559481,121.5101579,點子生活,,confectionery,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""臺北市迪化街一段73號"", ""addr:housenumber"": ""73"", ""addr:postcode"": ""103"", ""addr:street"": ""迪化街一段"", ""toilets:wheelchair"": ""no"", ""wheelchair"": ""yes"", ""wheelchair:description"": ""1.販賣各式乾果、零食、名產。2.店內空間寬敞，可同時兩部輪椅穿梭，店員親切。""}"
3840291857,node,25.059898,121.5119722,秦境老倉庫,,second_hand,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:housenumber"": ""11號"", ""addr:street"": ""保安街49巷"", ""opening_hours"": ""Mo-Sa 11:30-17:30"", ""phone"": ""0921067050"", ""toilets:wheelchair"": ""no"", ""wheelchair"": ""no"", ""wheelchair:description"": ""雖然門口有斜坡可讓輪椅進入，但是室內通道過於狹窄因此輪椅無法室內通行""}"
3840339957,node,25.059268,121.509553,繭裹子大稻埕店,,gift,,,,"{""addr:city"": ""台北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:floor"": ""1"", ""addr:housenumber"": ""195"", ""addr:postcode"": ""103"", ""addr:street"": ""迪化街一段"", ""website"": ""http://www.twine.com.tw/#!dadaochen/c19qi"", ""wheelchair"": ""limited"", ""wheelchair:description"": ""繭裹子以公平貿易與環保設計的理念結合現代設計與傳統工藝技術， 使用的材料及生產方式都是對於環境友善的，且都是手工製作。店門口有坡道可進入，但是們有點窄，店內因為商品很多，所以同道狹小，店內沒有提供廁所。""}"
3840425757,node,25.055933,121.51004,民藝埕,,gift,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:housenumber"": ""67"", ""addr:postcode"": ""103"", ""addr:street"": ""迪化街一段"", ""alt_name"": ""一樓陶一二"", ""website"": ""https://www.facebook.com/artyard67"", ""wheelchair"": ""limited"", ""wheelchair:description"": ""民藝埕，為一家融合百年民藝與當代設計的禮品店，二樓有提供餐飲服務。店門口有小坡道，店內通道狹窄(一次只夠一台輪椅經過)，一樓廁所沒有無障礙設施，二樓沒有電梯通行，所以乘坐輪椅無法上樓。""}"
3840470157,node,25.0546549,121.5100183,屈臣氏大藥局,,chemist,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:housenumber"": ""34"", ""addr:postcode"": ""103"", ""addr:street"": ""迪化ㄧ街"", ""brand"": ""屈臣氏"", ""toilets:wheelchair"": ""no"", ""wheelchair"": ""no"", ""wheelchair:description"": ""走廊上門檻過，且附近也沒有輪椅可以進去的路徑""}"
3842772506,node,25.0576716,121.5096714,臻味茶苑,restaurant,,,,,"{""addr:city"": ""台北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""台北市大同區迪化街一段156號"", ""addr:housenumber"": ""156"", ""addr:postcode"": ""103"", ""addr:street"": ""迪化街一段"", ""opening_hours"": ""Mo-Su 10:00-18:00"", ""wheelchair"": ""no"", ""wheelchair:description"": ""◆茶館◆ 乘坐輪椅身障體驗談…如""}"
3842874057,node,25.0580011,121.5098029,泉通行,,department_store,,,,"{""addr:city"": ""台北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""台北市大同區迪化街一段147號"", ""addr:housenumber"": ""147"", ""addr:postcode"": ""103"", ""addr:street"": ""迪化街一段"", ""wheelchair"": ""no"", ""wheelchair:description"": ""◆乾貨雜糧販售區◆ 乘坐輪椅身障者體驗談…如""}"
3843183295,node,25.0580544,121.5097792,永利行,,supermarket,,,,"{""addr:city"": ""台北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""台北市大同區迪化街一段143號"", ""addr:housenumber"": ""143"", ""addr:postcode"": ""103"", ""addr:street"": ""迪化街一段"", ""wheelchair"": ""limited"", ""wheelchair:description"": ""◆乾貨雜糧◆ 輪椅身障者體驗談…如""}"
3887274155,node,25.0599286,121.5120105,台北當代藝術中心,arts_centre,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""103"", ""addr:street"": ""保安街49巷"", ""name:en"": ""Taipei Contemporary Art Center"", ""name:zh"": ""台北當代藝術中心"", ""opening_hours"": ""We-Sa 13:00-19:00"", ""wheelchair"": ""no""}"
3992053164,node,25.0539051,121.5139985,星巴克,cafe,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103005臺北市大同區南京西路288號"", ""addr:housenumber"": ""288"", ""addr:postcode"": ""103005"", ""addr:street"": ""南京西路"", ""branch"": ""台北圓環門市"", ""brand"": ""星巴克"", ""brand:en"": ""Starbucks"", ""brand:wikidata"": ""Q37158"", ""brand:wikipedia"": ""zh:星巴克"", ""brand:zh"": ""星巴克"", ""cuisine"": ""coffee_shop"", ""name:en"": ""Starbucks"", ""name:ja"": ""スターバックス"", ""name:zh"": ""星巴克"", ""official_name"": ""Starbucks Coffee"", ""opening_hours"": ""Mo-Su 07:30-22:00"", ""operator"": ""悠旅生活事業股份有限公司"", ""phone"": ""+886 2 2559 8348"", ""takeaway"": ""yes"", ""website"": ""https://www.starbucks.com.tw/""}"
3992167360,node,25.0535189,121.5148198,港香蘭佐治藥鋪,pharmacy,,,,,"{""addr:city"": ""台北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:housenumber"": ""274"", ""addr:postcode"": ""104"", ""addr:street"": ""南京西路"", ""healthcare"": ""pharmacy""}"
4018206191,node,25.0530794,121.5135597,南施咖啡,cafe,,,,,{}
4018208920,node,25.0521187,121.5138125,承攜行旅台北重慶館,,,hotel,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103007臺北市大同區重慶北路一段62號1、4至10樓"", ""addr:housenumber"": ""62"", ""addr:postcode"": ""103007"", ""addr:street"": ""重慶北路一段"", ""name:zh"": ""承攜行旅台北重慶館"", ""old_name"": ""福君海悅大飯店"", ""phone"": ""+886 2 2555 1122"", ""ref:zh"": ""臺北市旅館131號"", ""rooms"": ""168"", ""website"": ""https://guidehotel.com.tw/""}"
4018208921,node,25.0531268,121.5136701,屋台料理,restaurant,,,,,{}
4018208922,node,25.0531612,121.513743,台南美食,restaurant,,,,,{}
4018208923,node,25.053195,121.5138129,釆悅泰式養生館,,massage,,,,{}
4018208924,node,25.0530057,121.5134743,城一化工,,cosmetics,,,,{}
4018209443,node,25.0528883,121.5133196,太原養生會館,,massage,,,,"{""check_date"": ""2024-08-04"", ""level"": ""0""}"
4018209444,node,25.0504022,121.510696,杏一,pharmacy,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:floor"": ""1"", ""addr:full"": ""103012臺北市大同區鄭州路131號1樓"", ""addr:housenumber"": ""131"", ""addr:postcode"": ""103012"", ""addr:street"": ""鄭州路"", ""branch"": ""台北中興店"", ""healthcare"": ""pharmacy"", ""name:zh"": ""杏一"", ""opening_hours"": ""Mo-Sa 08:00-22:00; Su 09:00-19:00"", ""operator"": ""杏一醫療用品股份有限公司"", ""phone"": ""+886 2 2550 2911"", ""website"": ""https://www.medfirst.com.tw/"", ""wheelchair"": ""limited""}"
4124790989,node,25.05687,121.512896,永豐商業銀行,bank,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""臺北市大同區民生西路286號1樓及地下1樓"", ""addr:housenumber"": ""286"", ""addr:postcode"": ""104"", ""addr:street"": ""民生西路"", ""branch"": ""延平分行"", ""brand"": ""永豐商業銀行"", ""brand:en"": ""Bank SinoPac"", ""brand:wikidata"": ""Q11132721"", ""brand:wikipedia"": ""zh:永豐商業銀行"", ""brand:zh"": ""永豐商業銀行"", ""name:en"": ""Bank SinoPac"", ""name:nan"": ""Éng-hong Siong-gia̍p Gîn-hâng"", ""name:nan-Hant"": ""永豐商業銀行"", ""name:nan-Latn-pehoeji"": ""Éng-hong Siong-gia̍p Gîn-hâng"", ""name:nan-Latn-tailo"": ""Íng-hong Siong-gia̍p Gîn-hâng"", ""name:zh"": ""永豐商業銀行"", ""nat_ref"": ""10018071099"", ""phone"": ""+886 2 2558 0091"", ""ref"": ""8071099"", ""source"": ""金管會"", ""source:date"": ""2017-08-31""}"
4128150382,node,25.0538288,121.5140352,晶城青年旅館,,,hostel,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103005臺北市大同區南京西路288號4樓"", ""addr:housenumber"": ""288"", ""addr:postcode"": ""103005"", ""addr:street"": ""南京西路"", ""name:en"": ""Starbox Hostel"", ""name:zh"": ""晶城青年旅館"", ""phone"": ""+886 2 2550 7220"", ""ref:zh"": ""臺北市旅館780號"", ""rooms"": ""3""}"
4205229670,node,25.0520538,121.5125169,摩斯漢堡,fast_food,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103012臺北市大同區長安西路219號"", ""addr:housenumber"": ""219"", ""addr:postcode"": ""103012"", ""addr:street"": ""長安西路"", ""branch"": ""長安店"", ""brand"": ""摩斯漢堡"", ""brand:en"": ""MOS Burger"", ""brand:wikidata"": ""Q1204169"", ""brand:wikipedia"": ""zh:摩斯漢堡"", ""brand:zh"": ""摩斯漢堡"", ""cuisine"": ""burger"", ""name:en"": ""MOS Burger"", ""name:zh"": ""摩斯漢堡"", ""opening_hours"": ""Mo-Su 06:00-22:00"", ""operator"": ""安心食品服務股份有限公司"", ""phone"": ""+886 2 2549 2749"", ""takeaway"": ""yes"", ""website"": ""https://www.mos.com.tw/""}"
4205230081,node,25.0519966,121.512804,陽信商業銀行,bank,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103012臺北市大同區長安西路205號1樓"", ""addr:housenumber"": ""205"", ""addr:postcode"": ""103012"", ""addr:street"": ""長安西路"", ""branch"": ""長安分行"", ""brand"": ""陽信商業銀行"", ""brand:en"": ""Sunny Commercial Bank"", ""brand:wikidata"": ""Q11658759"", ""brand:wikipedia"": ""zh:陽信商業銀行"", ""brand:zh"": ""陽信商業銀行"", ""name:en"": ""Sunny Commercial Bank"", ""name:nan"": ""Iông-sìn Siong-gia̍p Gîn-hâng"", ""name:nan-Hant"": ""陽信商業銀行"", ""name:nan-Latn-pehoeji"": ""Iông-sìn Siong-gia̍p Gîn-hâng"", ""name:nan-Latn-tailo"": ""Iông-sìn Siong-gia̍p Gîn-hâng"", ""name:zh"": ""陽信商業銀行"", ""nat_ref"": ""10011081035"", ""opening_hours"": ""Mo-Fr 09:00-15:30"", ""operator"": ""陽信商業銀行股份有限公司"", ""phone"": ""+886 2 2559 5500"", ""ref"": ""1081035"", ""source"": ""金管會"", ""source:date"": ""2017-08-31"", ""website"": ""https://www.sunnybank.com.tw/""}"
4214886315,node,25.0593837,121.5141511,小柴屋,,gift,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:housenumber"": ""3"", ""addr:postcode"": ""104"", ""addr:street"": ""保安街""}"
4224611091,node,25.0519727,121.5131966,黒點鶏肉食堂,restaurant,,,,,"{""addr:street"": ""華亭街"", ""opening_hours"": ""Mo-Su 09:00-21:00""}"
4241731433,node,25.0528395,121.5119238,迪樂商旅,,,hotel,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:housenumber"": ""121"", ""addr:postcode"": ""103"", ""addr:street"": ""延平北路一段"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name:en"": ""The Dealer Hotel"", ""name:ja"": ""ディーラーホテル"", ""name:zh"": ""迪樂商旅"", ""phone"": ""+886 2 2555 1130"", ""website"": ""http://dealerhotel.com.tw/"", ""wheelchair"": ""no"", ""wikidata"": ""Q111151517""}"
4243884392,node,25.0521372,121.5095041,海霸王甲天下,restaurant,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103602臺北市大同區長安西路287號"", ""addr:housenumber"": ""287"", ""addr:postcode"": ""103602"", ""addr:street"": ""長安西路"", ""cuisine"": ""chinese"", ""name:en"": ""Hai Pa Wang Restaurant"", ""name:zh"": ""海霸王甲天下"", ""opening_hours"": ""Mo-Su 11:30-14:00,17:30-21:30"", ""phone"": ""+886 2 2552 2205"", ""website"": ""https://www.jiatiensha.com/""}"
4265555089,node,25.0555198,121.511576,老媽麵店,restaurant,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103006臺北市大同區延平北路二段62號"", ""addr:housenumber"": ""62"", ""addr:postcode"": ""103006"", ""addr:street"": ""延平北路二段"", ""cuisine"": ""noodle"", ""name:zh"": ""老媽麵店""}"
4265726135,node,25.0538437,121.5133962,永和豆漿,restaurant,,,,,"{""brand"": ""永和豆漿"", ""brand:en"": ""Yonghe Soy Milk"", ""brand:wikidata"": ""Q11131335"", ""brand:wikipedia"": ""zh:永和豆漿"", ""brand:zh"": ""永和豆漿"", ""cuisine"": ""chinese;breakfast"", ""name:en"": ""Yonghe Soy Milk"", ""name:zh"": ""永和豆漿"", ""name:zh-Hans"": ""永和豆浆"", ""name:zh-Hant"": ""永和豆漿"", ""opening_hours"": ""Mo-Su 17:00-03:00""}"
4266454725,node,25.0546294,121.5099465,攸,,gift,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""103"", ""addr:street"": ""迪化街一段32巷"", ""email"": ""lecheng@ubook.cc"", ""name:en"": ""Art Laser Unique"", ""name:zh"": ""攸"", ""opening_hours"": ""09:30-19:00"", ""phone"": ""+886 2 2559 6937"", ""wheelchair"": ""no""}"
4273737290,node,25.0540819,121.5118929,森高砂咖啡館,cafe,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103009臺北市大同區延平北路二段1號"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""103009"", ""addr:street"": ""延平北路二段"", ""branch"": ""大稻埕總店"", ""cuisine"": ""coffee_shop"", ""name:zh"": ""森高砂咖啡館"", ""toilets:wheelchair"": ""no"", ""website"": ""https://sancoffee.shop/"", ""wheelchair"": ""limited""}"
4292131691,node,25.0504615,121.5133591,Mr Lobster's Secret Den Design Hotel,,,hostel,,,"{""addr:city"": ""台北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:floor"": ""9"", ""addr:housenumber"": ""22"", ""addr:postcode"": ""104"", ""addr:street"": ""重慶北路一段""}"
4308924329,node,25.0505808,121.5134771,萊爾富,,convenience,,,,"{""branch"": ""北市同慶店"", ""brand"": ""萊爾富"", ""brand:en"": ""Hi-Life"", ""brand:wikidata"": ""Q11326216"", ""brand:wikipedia"": ""zh:萊爾富"", ""brand:zh"": ""萊爾富"", ""name:en"": ""Hi-Life"", ""name:zh"": ""萊爾富""}"
4311312589,node,25.0526577,121.5144817,榮、和漢酒餚,restaurant,,,,,"{""cuisine"": ""japanese;sushi""}"
4317096441,node,25.0535048,121.5138982,Goee Coffee,cafe,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103007臺北市大同區天水路13號"", ""addr:housenumber"": ""13"", ""addr:postcode"": ""103007"", ""addr:street"": ""天水路"", ""cuisine"": ""coffee_shop"", ""internet_access"": ""wlan"", ""phone"": ""+886 2 2559 5238"", ""smoking"": ""no""}"
4317096443,node,25.0523577,121.5142839,臺灣新光商業銀行,bank,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:floor"": ""1"", ""addr:full"": ""103016臺北市大同區重慶北路一段73號1樓"", ""addr:housenumber"": ""73"", ""addr:postcode"": ""103016"", ""addr:street"": ""重慶北路一段"", ""atm"": ""yes"", ""branch"": ""建成分行"", ""brand"": ""臺灣新光商業銀行"", ""brand:en"": ""Shin Kong Commercial Bank"", ""brand:wikidata"": ""Q15909616"", ""brand:wikipedia"": ""zh:臺灣新光商業銀行"", ""brand:zh"": ""臺灣新光商業銀行"", ""name:en"": ""Shin Kong Commercial Bank"", ""name:nan"": ""Tâi-oân Sin-kong Siong-gia̍p Gîn-hâng"", ""name:nan-Hant"": ""臺灣新光商業銀行"", ""name:nan-Latn-pehoeji"": ""Tâi-oân Sin-kong Siong-gia̍p Gîn-hâng"", ""name:nan-Latn-tailo"": ""Tâi-uân Sin-kong Siong-gia̍p Gîn-hâng"", ""name:zh"": ""臺灣新光商業銀行"", ""nat_ref"": ""10011030301"", ""opening_hours"": ""Mo-Fr 09:00-15:30"", ""operator"": ""臺灣新光商業銀行股份有限公司"", ""phone"": ""+886 2 2556 7227"", ""ref"": ""1030301"", ""source"": ""金管會"", ""source:date"": ""2017-08-31""}"
4317096444,node,25.0522508,121.5142711,家樂福超市,,supermarket,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:floor"": ""-1"", ""addr:full"": ""103016臺北市大同區重慶北路一段73號B1"", ""addr:housenumber"": ""73"", ""addr:postcode"": ""103016"", ""addr:street"": ""重慶北路一段"", ""branch"": ""台北重慶北店"", ""brand"": ""家樂福超市"", ""brand:en"": ""Carrefour Market"", ""brand:nan"": ""Ka-lo̍k-hok Chhiau-chhī"", ""brand:nan-Hant"": ""家樂福超市"", ""brand:nan-Latn-pehoeji"": ""Ka-lo̍k-hok Chhiau-chhī"", ""brand:nan-Latn-tailo"": ""Ka-lo̍k-hok Tshiau-tshī"", ""brand:wikidata"": ""Q2689639"", ""brand:wikipedia"": ""en:Wellcome"", ""brand:zh"": ""家樂福超市"", ""level"": ""B1"", ""name:en"": ""Carrefour Market"", ""name:nan"": ""Ka-lo̍k-hok Chhiau-chhī"", ""name:nan-Hant"": ""家樂福超市"", ""name:nan-Latn-pehoeji"": ""Ka-lo̍k-hok Chhiau-chhī"", ""name:nan-Latn-tailo"": ""Ka-lo̍k-hok Tshiau-tshī"", ""name:zh"": ""家樂福超市"", ""opening_hours"": ""Mo-Su 07:00-24:00"", ""operator"": ""統康生活事業股份有限公司"", ""phone"": ""+886 2 2555-9081"", ""short_name"": ""頂好"", ""website"": ""https://www.carrefour.com.tw/""}"
4317096445,node,25.0519482,121.5142119,嘉賓美容百貨批發行,,beauty,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:floor"": ""1"", ""addr:full"": ""103016臺北市大同區重慶北路一段71號1樓"", ""addr:housenumber"": ""71"", ""addr:postcode"": ""103016"", ""addr:street"": ""重慶北路一段"", ""name:zh"": ""嘉賓美容百貨批發行""}"
4317096446,node,25.0557605,121.511558,加福奇士蛋糕,,pastry,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103006臺北市大同區延平北路二段72號"", ""addr:housenumber"": ""72"", ""addr:postcode"": ""103006"", ""addr:street"": ""延平北路二段"", ""description"": ""起酥蛋糕"", ""name:zh"": ""加福奇士蛋糕"", ""wheelchair"": ""no""}"
4317096447,node,25.055638,121.5115696,十字軒糕餅舖,,pastry,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:floor"": ""1"", ""addr:full"": ""103006臺北市大同區延平北路二段68號1樓"", ""addr:housenumber"": ""68"", ""addr:postcode"": ""103006"", ""addr:street"": ""延平北路二段"", ""name:zh"": ""十字軒糕餅舖"", ""toilets:wheelchair"": ""yes"", ""website"": ""https://www.ten-cake.com/"", ""wheelchair"": ""limited""}"
4317096448,node,25.0547738,121.511858,義美食品,,convenience,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103009臺北市大同區延平北路二段29號"", ""addr:housenumber"": ""29"", ""addr:postcode"": ""103009"", ""addr:street"": ""延平北路二段"", ""branch"": ""延平門市"", ""brand"": ""義美食品"", ""name:zh"": ""義美食品"", ""opening_hours"": ""Mo-Su 07:00-22:00"", ""phone"": ""+886 2 2556 9211"", ""toilets:wheelchair"": ""yes"", ""website"": ""https://www.imeifoods.com.tw/"", ""wheelchair"": ""limited""}"
4318556090,node,25.0545461,121.5145194,三元號,restaurant,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103019臺北市大同區重慶北路二段11號"", ""addr:housenumber"": ""11"", ""addr:postcode"": ""103019"", ""addr:street"": ""重慶北路二段"", ""check_date"": ""2024-08-06"", ""cuisine"": ""oriental;chinese;regional;local"", ""description"": ""肉羹、魯肉飯"", ""level"": ""0"", ""name:zh"": ""三元號"", ""opening_hours"": ""Mo-Su 09:00-21:00"", ""phone"": ""+886 2 2558 9685""}"
4329837189,node,25.0514384,121.5141813,苦茶之家,restaurant,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103015臺北市大同區長安西路244號"", ""addr:housenumber"": ""244"", ""addr:postcode"": ""103015"", ""addr:street"": ""長安西路"", ""branch"": ""長安總店"", ""name:zh"": ""苦茶之家""}"
4331765693,node,25.052994,121.513129,城乙化工天水總店,,cosmetics,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103臺北市大同區天水路39號"", ""addr:housenumber"": ""39"", ""addr:postcode"": ""103"", ""addr:street"": ""天水路"", ""branch"": ""天水總店"", ""description"": ""39 tianshui x huating"", ""opening_hours"": ""Mo-Sa 08:30-20:00; Su 10:00-18:00"", ""operator"": ""城乙化工"", ""phone"": ""+886 2 2559 6118"", ""website"": ""https://www.meru.com.tw/""}"
4337172307,node,25.0529332,121.5130437,第一化工,,cosmetics,,,,{}
4337172997,node,25.0538272,121.5129942,7-Eleven,,convenience,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:floor"": ""1"", ""addr:full"": ""103005臺北市大同區南京西路316號1樓"", ""addr:housenumber"": ""316"", ""addr:postcode"": ""103005"", ""addr:street"": ""南京西路"", ""branch"": ""南西門市"", ""brand"": ""7-Eleven"", ""brand:wikidata"": ""Q259340"", ""opening_hours"": ""24/7"", ""operator"": ""統一超商股份有限公司"", ""phone"": ""+886 2 2550 0297"", ""ref"": ""242439"", ""website"": ""https://www.7-11.com.tw/""}"
4338653189,node,25.0500436,121.5136076,北區膠業有限公司,,clothes,,,,"{""addr:city"": ""台北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:housenumber"": ""13"", ""addr:postcode"": ""104"", ""addr:street"": ""重慶北路一段"", ""description"": ""帽子""}"
4340167722,node,25.0540847,121.5136684,小春園,restaurant,,,,,"{""cuisine"": ""regional;deli;local"", ""description"": ""滷味""}"
4341354909,node,25.0514944,121.514972,101玩具王國,,toys,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103016臺北市大同區長安西路143號1樓"", ""addr:housenumber"": ""143"", ""addr:postcode"": ""103016"", ""addr:street"": ""長安西路"", ""name:zh"": ""101玩具王國""}"
4341408694,node,25.052726,121.5148744,夯仔口牛肉麵,restaurant,,,,,"{""cuisine"": ""chinese;noodles;local"", ""opening_hours"": ""Mo-Sa 11:00-20:30"", ""phone"": ""+886-2-2558-1687""}"
4344353623,node,25.0575013,121.5147144,聖心幼稚園,kindergarten,,,,,{}
4350998594,node,25.0541123,121.5139865,三榮商業,,,,,handicraft,{}
4350999595,node,25.0540982,121.5137761,瑞興商業銀行,bank,,,,,"{""addr:city"": ""臺北市"", ""addr:country"": ""TW"", ""addr:district"": ""大同區"", ""addr:full"": ""103008臺北市大同區南京西路145號"", ""addr:housenumber"": ""145"", ""addr:postcode"": ""103008"", ""addr:street"": ""南京西路"", ""branch"": ""建成分行"", ""brand"": ""瑞興商業銀行"", ""brand:en"": ""Taipei Star Bank"", ""brand:wikidata"": ""Q10933886"", ""brand:wikipedia"": ""zh:瑞興商業銀行"", ""brand:zh"": ""瑞興商業銀行"", ""fax"": ""+886 2 2556 5380"", ""name:en"": ""Taipei Star Bank"", ""name:nan"": ""Sūi-heng Siong-gia̍p Gîn-hâng"", ""name:nan-Hant"": ""瑞興商業銀行"", ""name:nan-Latn-pehoeji"": ""Sūi-heng Siong-gia̍p Gîn-hâng"", ""name:nan-Latn-tailo"": ""Suī-hing Siong-gia̍p Gîn-hâng"", ""name:zh"": ""瑞興商業銀行"", ""nat_ref"": ""10011010039"", ""opening_hours"": ""Mo-Fr 09:00-15:30"", ""operator"": ""瑞興商業銀行股份有限公司"", ""phone"": ""+886 2 2555 8787"", ""ref"": ""1010039"", ""source"": ""金管會"", ""source:date"": ""2017-08-31"", ""website"": ""https://www.taipeistarbank.com.tw/""}"
4352732292,node,25.0540387,121.5124661,生元藥行,pharmacy,,,,,"{""description"": ""traditional Chinese herbal medicine"", ""email"": ""p.service@sheng-yuan.com"", ""healthcare"": ""pharmacy"", ""opening_hours"": ""Mo-Sa 08:30-20:30, Su 09:00-17:30"", ""phone"": ""0225500331"", ""website"": ""https://www.sheng-yuan.tw/""}"
